feature-1,feature-2,|r|,ng,r_value,fdr_p_value,raw_p_value
Ruminococcus_B gnavus AM17-51,Ruminococcus_B gnavus AM38-12,0.8546,pos,0.8546,0,0
Ruminococcus_B gnavus AM21-18,Ruminococcus_B gnavus AM38-12,0.80721,pos,0.80721,0,0
Ruminococcus_B gnavus AM21-41,Ruminococcus_B gnavus AM38-12,0.77841,pos,0.77841,0,0
Ruminococcus_B gnavus AM22-7AC,Ruminococcus_B gnavus AM38-12,0.88133,pos,0.88133,0,0
Ruminococcus_B gnavus AM25-19,Ruminococcus_B gnavus AM38-12,0.8579,pos,0.8579,0,0
Ruminococcus_B gnavus AM25-21,Ruminococcus_B gnavus AM38-12,0.81083,pos,0.81083,0,0
Ruminococcus_B gnavus AM27-32,Ruminococcus_B gnavus AM38-12,0.88383,pos,0.88383,0,0
Ruminococcus_B gnavus AM32-6,Ruminococcus_B gnavus AM38-12,0.777,pos,0.777,0,0
Acetatifactor intestinalis AF22-6AC,Ruminococcus_B gnavus AM51-4BH,0.34664,neg,-0.34664,0,0
Blautia_A sp. AF13-37,Ruminococcus_B gnavus AM51-4BH,0.34548,pos,0.34548,0,0
Blautia_A sp. AF37-6AT,Ruminococcus_B gnavus AM51-4BH,0.36672,pos,0.36672,0,0
Blautia_A wexlerae GCA_009881395,Ruminococcus_B gnavus AM51-4BH,0.3335,pos,0.3335,0,0
Enterocloster bolteae GCA_015547745,Ruminococcus_B gnavus AM51-4BH,0.32331,pos,0.32331,0,0
Enterocloster bolteae GCF_000154365,Ruminococcus_B gnavus AM51-4BH,0.40656,pos,0.40656,0,0
Faecalimonas phoceensis 8080_1_69,Ruminococcus_B gnavus AM51-4BH,0.5994,pos,0.5994,0,0
Faecalimonas phoceensis AM23-10LB,Ruminococcus_B gnavus AM51-4BH,0.47477,pos,0.47477,0,0
Faecalimonas phoceensis AM97-06,Ruminococcus_B gnavus AM51-4BH,0.53943,pos,0.53943,0,0
Faecalimonas phoceensis GCA_000156035,Ruminococcus_B gnavus AM51-4BH,0.54781,pos,0.54781,0,0
Faecalimonas phoceensis GCA_013300945,Ruminococcus_B gnavus AM51-4BH,0.3782,pos,0.3782,0,0
Faecalimonas phoceensis GCA_900104635,Ruminococcus_B gnavus AM51-4BH,0.57706,pos,0.57706,0,0
Faecalimonas phoceensis GCA_902167955,Ruminococcus_B gnavus AM51-4BH,0.48814,pos,0.48814,0,0
Faecalimonas phoceensis LG100-32,Ruminococcus_B gnavus AM51-4BH,0.488,pos,0.488,0,0
Faecalimonas phoceensis OF02-4LB,Ruminococcus_B gnavus AM51-4BH,0.45996,pos,0.45996,0,0
Faecalimonas sp. AM94-10pH9A,Ruminococcus_B gnavus AM51-4BH,0.54634,pos,0.54634,0,0
Faecalimonas umbilicata AF94-35M2BA,Ruminococcus_B gnavus AM51-4BH,0.43552,pos,0.43552,0,0
Lachnospira eligens_A AF18-47,Ruminococcus_B gnavus AM51-4BH,0.31162,neg,-0.31162,0,0
Lachnospira eligens_A AF42-3BH,Ruminococcus_B gnavus AM51-4BH,0.35675,neg,-0.35675,0,0
Lachnospira eligens_A AF45-13BH,Ruminococcus_B gnavus AM51-4BH,0.31651,neg,-0.31651,0,0
Lachnospira eligens_A AM14-19,Ruminococcus_B gnavus AM51-4BH,0.33945,neg,-0.33945,0,0
Lachnospira eligens_A AM32-2AC,Ruminococcus_B gnavus AM51-4BH,0.31999,neg,-0.31999,0,0
Lachnospira eligens_A AM37-3BH,Ruminococcus_B gnavus AM51-4BH,0.30298,neg,-0.30298,0,0
Lachnospira eligens_A AM48-8,Ruminococcus_B gnavus AM51-4BH,0.32559,neg,-0.32559,0,0
Lachnospira eligens_A GCA_001405395,Ruminococcus_B gnavus AM51-4BH,0.31375,neg,-0.31375,0,0
Mediterraneibacter torques 13414_6_30,Ruminococcus_B gnavus AM51-4BH,0.31122,pos,0.31122,0,0
Muricomes sp. GCA_009663665,Ruminococcus_B gnavus AM51-4BH,0.34136,pos,0.34136,0,0
Oribacterium parvum GCA_000277505,Ruminococcus_B gnavus AM51-4BH,0.32974,pos,0.32974,0,0
Ruminococcus_B gnavus AF13-14A,Ruminococcus_B gnavus AM51-4BH,0.84461,pos,0.84461,0,0
Ruminococcus_B gnavus AF19-16AC,Ruminococcus_B gnavus AM51-4BH,0.83856,pos,0.83856,0,0
Ruminococcus_B gnavus AF24-23LB,Ruminococcus_B gnavus AM51-4BH,0.85878,pos,0.85878,0,0
Ruminococcus_B gnavus AF27-4BH,Ruminococcus_B gnavus AM51-4BH,0.83613,pos,0.83613,0,0
Ruminococcus_B gnavus AF33-12,Ruminococcus_B gnavus AM51-4BH,0.75937,pos,0.75937,0,0
Ruminococcus_B gnavus AF34-4BH,Ruminococcus_B gnavus AM51-4BH,0.83378,pos,0.83378,0,0
Ruminococcus_B gnavus AM10-1A,Ruminococcus_B gnavus AM51-4BH,0.82257,pos,0.82257,0,0
Ruminococcus_B gnavus AM12-54,Ruminococcus_B gnavus AM51-4BH,0.85517,pos,0.85517,0,0
Ruminococcus_B gnavus AM13-39,Ruminococcus_B gnavus AM51-4BH,0.85515,pos,0.85515,0,0
Ruminococcus_B gnavus AM17-51,Ruminococcus_B gnavus AM51-4BH,0.84488,pos,0.84488,0,0
Ruminococcus_B gnavus AM21-18,Ruminococcus_B gnavus AM51-4BH,0.77707,pos,0.77707,0,0
Ruminococcus_B gnavus AM21-41,Ruminococcus_B gnavus AM51-4BH,0.81546,pos,0.81546,0,0
Ruminococcus_B gnavus AM22-7AC,Ruminococcus_B gnavus AM51-4BH,0.8539,pos,0.8539,0,0
Ruminococcus_B gnavus AM25-19,Ruminococcus_B gnavus AM51-4BH,0.76042,pos,0.76042,0,0
Ruminococcus_B gnavus AM25-21,Ruminococcus_B gnavus AM51-4BH,0.73711,pos,0.73711,0,0
Ruminococcus_B gnavus AM27-32,Ruminococcus_B gnavus AM51-4BH,0.85015,pos,0.85015,0,0
Ruminococcus_B gnavus AM32-6,Ruminococcus_B gnavus AM51-4BH,0.7968,pos,0.7968,0,0
Ruminococcus_B gnavus AM38-12,Ruminococcus_B gnavus AM51-4BH,0.84015,pos,0.84015,0,0
Acetatifactor intestinalis AF22-6AC,Ruminococcus_B gnavus AM97-54,0.42029,neg,-0.42029,0,0
Acetatifactor sp. 13470_2_92,Ruminococcus_B gnavus AM97-54,0.33888,neg,-0.33888,0,0
Acetatifactor sp. AF34-10BH,Ruminococcus_B gnavus AM97-54,0.30941,neg,-0.30941,0,0
Acetatifactor sp. AF36-18BH,Ruminococcus_B gnavus AM97-54,0.3359,neg,-0.3359,0,0
Acetatifactor sp. AM34-9AC,Ruminococcus_B gnavus AM97-54,0.35212,neg,-0.35212,0,0
Acetatifactor sp. GCA_003584705,Ruminococcus_B gnavus AM97-54,0.31836,neg,-0.31836,0,0
Acetatifactor sp. TF08-15,Ruminococcus_B gnavus AM97-54,0.32021,neg,-0.32021,0,0
Acetatifactor sp. TM11-1A,Ruminococcus_B gnavus AM97-54,0.34452,neg,-0.34452,0,0
Enterocloster bolteae AM27-28LB,Ruminococcus_B gnavus AM97-54,0.32503,pos,0.32503,0,0
Enterocloster bolteae GCA_015547745,Ruminococcus_B gnavus AM97-54,0.33037,pos,0.33037,0,0
Enterocloster bolteae GCF_000154365,Ruminococcus_B gnavus AM97-54,0.45043,pos,0.45043,0,0
Faecalimonas phoceensis 8080_1_69,Ruminococcus_B gnavus AM97-54,0.58061,pos,0.58061,0,0
Faecalimonas phoceensis AM23-10LB,Ruminococcus_B gnavus AM97-54,0.47128,pos,0.47128,0,0
Faecalimonas phoceensis AM97-06,Ruminococcus_B gnavus AM97-54,0.53964,pos,0.53964,0,0
Faecalimonas phoceensis GCA_000156035,Ruminococcus_B gnavus AM97-54,0.52068,pos,0.52068,0,0
Faecalimonas phoceensis GCA_013300945,Ruminococcus_B gnavus AM97-54,0.3448,pos,0.3448,0,0
Faecalimonas phoceensis GCA_900104635,Ruminococcus_B gnavus AM97-54,0.54176,pos,0.54176,0,0
Faecalimonas phoceensis GCA_902167955,Ruminococcus_B gnavus AM97-54,0.45863,pos,0.45863,0,0
Faecalimonas phoceensis LG100-32,Ruminococcus_B gnavus AM97-54,0.46436,pos,0.46436,0,0
Faecalimonas phoceensis OF02-4LB,Ruminococcus_B gnavus AM97-54,0.44204,pos,0.44204,0,0
Faecalimonas sp. AM94-10pH9A,Ruminococcus_B gnavus AM97-54,0.53263,pos,0.53263,0,0
Faecalimonas umbilicata AF94-35M2BA,Ruminococcus_B gnavus AM97-54,0.41604,pos,0.41604,0,0
Lachnospira eligens GCA_000146185,Ruminococcus_B gnavus AM97-54,0.31824,neg,-0.31824,0,0
Lachnospira eligens_A AF06-14,Ruminococcus_B gnavus AM97-54,0.31081,neg,-0.31081,0,0
Lachnospira eligens_A AF18-47,Ruminococcus_B gnavus AM97-54,0.34327,neg,-0.34327,0,0
Lachnospira eligens_A AF35-21,Ruminococcus_B gnavus AM97-54,0.31962,neg,-0.31962,0,0
Lachnospira eligens_A AF41-18,Ruminococcus_B gnavus AM97-54,0.30065,neg,-0.30065,0,0
Lachnospira eligens_A AF42-3BH,Ruminococcus_B gnavus AM97-54,0.33718,neg,-0.33718,0,0
Lachnospira eligens_A AF45-13BH,Ruminococcus_B gnavus AM97-54,0.32882,neg,-0.32882,0,0
Lachnospira eligens_A AM14-19,Ruminococcus_B gnavus AM97-54,0.34511,neg,-0.34511,0,0
Lachnospira eligens_A AM32-2AC,Ruminococcus_B gnavus AM97-54,0.32928,neg,-0.32928,0,0
Lachnospira eligens_A AM37-3BH,Ruminococcus_B gnavus AM97-54,0.32292,neg,-0.32292,0,0
Lachnospira eligens_A AM48-8,Ruminococcus_B gnavus AM97-54,0.34178,neg,-0.34178,0,0
Lachnospira eligens_A GCA_001405395,Ruminococcus_B gnavus AM97-54,0.33417,neg,-0.33417,0,0
Lachnospira eligens_A GCA_009680455,Ruminococcus_B gnavus AM97-54,0.30522,neg,-0.30522,0,0
Lachnospira eligens_A GCA_015559345,Ruminococcus_B gnavus AM97-54,0.30118,neg,-0.30118,0,0
Lachnospira sp. AF22-9,Ruminococcus_B gnavus AM97-54,0.30363,neg,-0.30363,0,0
Lachnospira sp. AM46-8,Ruminococcus_B gnavus AM97-54,0.33886,neg,-0.33886,0,0
Lachnospira sp. AM49-13BH,Ruminococcus_B gnavus AM97-54,0.32695,neg,-0.32695,0,0
Lachnospira sp. GCA_015553285,Ruminococcus_B gnavus AM97-54,0.31793,neg,-0.31793,0,0
Muricomes sp. GCA_009663665,Ruminococcus_B gnavus AM97-54,0.36872,pos,0.36872,0,0
Ruminococcus_B gnavus AF13-14A,Ruminococcus_B gnavus AM97-54,0.86455,pos,0.86455,0,0
Ruminococcus_B gnavus AF19-16AC,Ruminococcus_B gnavus AM97-54,0.86634,pos,0.86634,0,0
Ruminococcus_B gnavus AF24-23LB,Ruminococcus_B gnavus AM97-54,0.8688,pos,0.8688,0,0
Ruminococcus_B gnavus AF27-4BH,Ruminococcus_B gnavus AM97-54,0.90034,pos,0.90034,0,0
Ruminococcus_B gnavus AF33-12,Ruminococcus_B gnavus AM97-54,0.75355,pos,0.75355,0,0
Ruminococcus_B gnavus AF34-4BH,Ruminococcus_B gnavus AM97-54,0.85527,pos,0.85527,0,0
Ruminococcus_B gnavus AM10-1A,Ruminococcus_B gnavus AM97-54,0.8514,pos,0.8514,0,0
Ruminococcus_B gnavus AM12-54,Ruminococcus_B gnavus AM97-54,0.88004,pos,0.88004,0,0
Ruminococcus_B gnavus AM13-39,Ruminococcus_B gnavus AM97-54,0.88324,pos,0.88324,0,0
Ruminococcus_B gnavus AM17-51,Ruminococcus_B gnavus AM97-54,0.87343,pos,0.87343,0,0
Ruminococcus_B gnavus AM21-18,Ruminococcus_B gnavus AM97-54,0.78551,pos,0.78551,0,0
Ruminococcus_B gnavus AM21-41,Ruminococcus_B gnavus AM97-54,0.79974,pos,0.79974,0,0
Ruminococcus_B gnavus AM22-7AC,Ruminococcus_B gnavus AM97-54,0.9035,pos,0.9035,0,0
Ruminococcus_B gnavus AM25-19,Ruminococcus_B gnavus AM97-54,0.78191,pos,0.78191,0,0
Ruminococcus_B gnavus AM25-21,Ruminococcus_B gnavus AM97-54,0.74552,pos,0.74552,0,0
Ruminococcus_B gnavus AM27-32,Ruminococcus_B gnavus AM97-54,0.84482,pos,0.84482,0,0
Ruminococcus_B gnavus AM32-6,Ruminococcus_B gnavus AM97-54,0.7808,pos,0.7808,0,0
Ruminococcus_B gnavus AM38-12,Ruminococcus_B gnavus AM97-54,0.88791,pos,0.88791,0,0
Ruminococcus_B gnavus AM51-4BH,Ruminococcus_B gnavus AM97-54,0.86685,pos,0.86685,0,0
Acetatifactor intestinalis AF22-6AC,Ruminococcus_B gnavus GCA_000218465,0.43796,neg,-0.43796,0,0
Acetatifactor sp. 13470_2_92,Ruminococcus_B gnavus GCA_000218465,0.36331,neg,-0.36331,0,0
Acetatifactor sp. AF34-10BH,Ruminococcus_B gnavus GCA_000218465,0.33501,neg,-0.33501,0,0
Acetatifactor sp. AF36-18BH,Ruminococcus_B gnavus GCA_000218465,0.35052,neg,-0.35052,0,0
Acetatifactor sp. AF46-9NS,Ruminococcus_B gnavus GCA_000218465,0.30924,neg,-0.30924,0,0
Acetatifactor sp. AM34-9AC,Ruminococcus_B gnavus GCA_000218465,0.36946,neg,-0.36946,0,0
Acetatifactor sp. GCA_003584705,Ruminococcus_B gnavus GCA_000218465,0.33289,neg,-0.33289,0,0
Acetatifactor sp. TF08-15,Ruminococcus_B gnavus GCA_000218465,0.34177,neg,-0.34177,0,0
Acetatifactor sp. TM11-1A,Ruminococcus_B gnavus GCA_000218465,0.35312,neg,-0.35312,0,0
Agathobacter faecis GCA_001405615,Ruminococcus_B gnavus GCA_000218465,0.31295,neg,-0.31295,0,0
Agathobacter faecis GCA_001406815,Ruminococcus_B gnavus GCA_000218465,0.32074,neg,-0.32074,0,0
Agathobacter faecis GCA_015550045,Ruminococcus_B gnavus GCA_000218465,0.3061,neg,-0.3061,0,0
Agathobacter faecis GCA_015559645,Ruminococcus_B gnavus GCA_000218465,0.30781,neg,-0.30781,0,0
Agathobacter faecis GCA_015667215,Ruminococcus_B gnavus GCA_000218465,0.30221,neg,-0.30221,0,0
Agathobacter faecis TF10-5,Ruminococcus_B gnavus GCA_000218465,0.30059,neg,-0.30059,0,0
Enterocloster bolteae AM27-28LB,Ruminococcus_B gnavus GCA_000218465,0.33927,pos,0.33927,0,0
Enterocloster bolteae GCA_015547745,Ruminococcus_B gnavus GCA_000218465,0.36607,pos,0.36607,0,0
Enterocloster bolteae GCF_000154365,Ruminococcus_B gnavus GCA_000218465,0.48632,pos,0.48632,0,0
Faecalimonas phoceensis 8080_1_69,Ruminococcus_B gnavus GCA_000218465,0.6426,pos,0.6426,0,0
Faecalimonas phoceensis AM23-10LB,Ruminococcus_B gnavus GCA_000218465,0.50385,pos,0.50385,0,0
Faecalimonas phoceensis AM97-06,Ruminococcus_B gnavus GCA_000218465,0.59152,pos,0.59152,0,0
Faecalimonas phoceensis GCA_000156035,Ruminococcus_B gnavus GCA_000218465,0.56904,pos,0.56904,0,0
Faecalimonas phoceensis GCA_013300945,Ruminococcus_B gnavus GCA_000218465,0.39789,pos,0.39789,0,0
Faecalimonas phoceensis GCA_900104635,Ruminococcus_B gnavus GCA_000218465,0.60508,pos,0.60508,0,0
Faecalimonas phoceensis GCA_902167955,Ruminococcus_B gnavus GCA_000218465,0.50965,pos,0.50965,0,0
Faecalimonas phoceensis LG100-32,Ruminococcus_B gnavus GCA_000218465,0.52375,pos,0.52375,0,0
Faecalimonas phoceensis OF02-4LB,Ruminococcus_B gnavus GCA_000218465,0.50206,pos,0.50206,0,0
Faecalimonas sp. AM94-10pH9A,Ruminococcus_B gnavus GCA_000218465,0.56757,pos,0.56757,0,0
Faecalimonas umbilicata AF94-35M2BA,Ruminococcus_B gnavus GCA_000218465,0.43705,pos,0.43705,0,0
Lachnospira eligens GCA_000146185,Ruminococcus_B gnavus GCA_000218465,0.33569,neg,-0.33569,0,0
Lachnospira eligens_A AF06-14,Ruminococcus_B gnavus GCA_000218465,0.33963,neg,-0.33963,0,0
Lachnospira eligens_A AF18-47,Ruminococcus_B gnavus GCA_000218465,0.3679,neg,-0.3679,0,0
Lachnospira eligens_A AF35-21,Ruminococcus_B gnavus GCA_000218465,0.34474,neg,-0.34474,0,0
Lachnospira eligens_A AF41-18,Ruminococcus_B gnavus GCA_000218465,0.30856,neg,-0.30856,0,0
Lachnospira eligens_A AF42-3BH,Ruminococcus_B gnavus GCA_000218465,0.37506,neg,-0.37506,0,0
Lachnospira eligens_A AF45-13BH,Ruminococcus_B gnavus GCA_000218465,0.35703,neg,-0.35703,0,0
Lachnospira eligens_A AM14-19,Ruminococcus_B gnavus GCA_000218465,0.38595,neg,-0.38595,0,0
Lachnospira eligens_A AM32-2AC,Ruminococcus_B gnavus GCA_000218465,0.35873,neg,-0.35873,0,0
Lachnospira eligens_A AM37-3BH,Ruminococcus_B gnavus GCA_000218465,0.35581,neg,-0.35581,0,0
Lachnospira eligens_A AM48-8,Ruminococcus_B gnavus GCA_000218465,0.36662,neg,-0.36662,0,0
Lachnospira eligens_A GCA_001405395,Ruminococcus_B gnavus GCA_000218465,0.35466,neg,-0.35466,0,0
Lachnospira eligens_A GCA_009680455,Ruminococcus_B gnavus GCA_000218465,0.32841,neg,-0.32841,0,0
Lachnospira eligens_A GCA_015559345,Ruminococcus_B gnavus GCA_000218465,0.3267,neg,-0.3267,0,0
Lachnospira sp. AF22-9,Ruminococcus_B gnavus GCA_000218465,0.32009,neg,-0.32009,0,0
Lachnospira sp. AM46-8,Ruminococcus_B gnavus GCA_000218465,0.36076,neg,-0.36076,0,0
Lachnospira sp. AM49-13BH,Ruminococcus_B gnavus GCA_000218465,0.35799,neg,-0.35799,0,0
Lachnospira sp. GCA_015553285,Ruminococcus_B gnavus GCA_000218465,0.34582,neg,-0.34582,0,0
Muricomes sp. GCA_009663665,Ruminococcus_B gnavus GCA_000218465,0.3717,pos,0.3717,0,0
Oribacterium parvum GCA_000277505,Ruminococcus_B gnavus GCA_000218465,0.31426,pos,0.31426,0,0
Ruminococcus_B gnavus AF13-14A,Ruminococcus_B gnavus GCA_000218465,0.8879,pos,0.8879,0,0
Ruminococcus_B gnavus AF19-16AC,Ruminococcus_B gnavus GCA_000218465,0.89969,pos,0.89969,0,0
Ruminococcus_B gnavus AF24-23LB,Ruminococcus_B gnavus GCA_000218465,0.92115,pos,0.92115,0,0
Ruminococcus_B gnavus AF27-4BH,Ruminococcus_B gnavus GCA_000218465,0.89574,pos,0.89574,0,0
Ruminococcus_B gnavus AF33-12,Ruminococcus_B gnavus GCA_000218465,0.81992,pos,0.81992,0,0
Ruminococcus_B gnavus AF34-4BH,Ruminococcus_B gnavus GCA_000218465,0.91379,pos,0.91379,0,0
Ruminococcus_B gnavus AM10-1A,Ruminococcus_B gnavus GCA_000218465,0.89966,pos,0.89966,0,0
Ruminococcus_B gnavus AM12-54,Ruminococcus_B gnavus GCA_000218465,0.90327,pos,0.90327,0,0
Ruminococcus_B gnavus AM13-39,Ruminococcus_B gnavus GCA_000218465,0.91326,pos,0.91326,0,0
Ruminococcus_B gnavus AM17-51,Ruminococcus_B gnavus GCA_000218465,0.88225,pos,0.88225,0,0
Ruminococcus_B gnavus AM21-18,Ruminococcus_B gnavus GCA_000218465,0.82992,pos,0.82992,0,0
Ruminococcus_B gnavus AM21-41,Ruminococcus_B gnavus GCA_000218465,0.83468,pos,0.83468,0,0
Ruminococcus_B gnavus AM22-7AC,Ruminococcus_B gnavus GCA_000218465,0.91127,pos,0.91127,0,0
Ruminococcus_B gnavus AM25-19,Ruminococcus_B gnavus GCA_000218465,0.83835,pos,0.83835,0,0
Ruminococcus_B gnavus AM25-21,Ruminococcus_B gnavus GCA_000218465,0.79828,pos,0.79828,0,0
Ruminococcus_B gnavus AM27-32,Ruminococcus_B gnavus GCA_000218465,0.93225,pos,0.93225,0,0
Ruminococcus_B gnavus AM32-6,Ruminococcus_B gnavus GCA_000218465,0.81072,pos,0.81072,0,0
Ruminococcus_B gnavus AM38-12,Ruminococcus_B gnavus GCA_000218465,0.9398,pos,0.9398,0,0
Ruminococcus_B gnavus AM51-4BH,Ruminococcus_B gnavus GCA_000218465,0.89766,pos,0.89766,0,0
Ruminococcus_B gnavus AM97-54,Ruminococcus_B gnavus GCA_000218465,0.91798,pos,0.91798,0,0
Acetatifactor intestinalis AF22-6AC,Ruminococcus_B gnavus TF01-20-2,0.39844,neg,-0.39844,0,0
Acetatifactor sp. 13470_2_92,Ruminococcus_B gnavus TF01-20-2,0.34672,neg,-0.34672,0,0
Acetatifactor sp. AF34-10BH,Ruminococcus_B gnavus TF01-20-2,0.32577,neg,-0.32577,0,0
Acetatifactor sp. AF36-18BH,Ruminococcus_B gnavus TF01-20-2,0.33678,neg,-0.33678,0,0
Acetatifactor sp. AM34-9AC,Ruminococcus_B gnavus TF01-20-2,0.35903,neg,-0.35903,0,0
Acetatifactor sp. GCA_003584705,Ruminococcus_B gnavus TF01-20-2,0.32156,neg,-0.32156,0,0
Acetatifactor sp. TF08-15,Ruminococcus_B gnavus TF01-20-2,0.33876,neg,-0.33876,0,0
Acetatifactor sp. TM11-1A,Ruminococcus_B gnavus TF01-20-2,0.34253,neg,-0.34253,0,0
Blautia_A sp. AF13-37,Ruminococcus_B gnavus TF01-20-2,0.32605,pos,0.32605,0,0
Blautia_A sp. AF37-6AT,Ruminococcus_B gnavus TF01-20-2,0.33991,pos,0.33991,0,0
Enterocloster bolteae AM27-28LB,Ruminococcus_B gnavus TF01-20-2,0.31428,pos,0.31428,0,0
Enterocloster bolteae GCA_015547745,Ruminococcus_B gnavus TF01-20-2,0.32955,pos,0.32955,0,0
Enterocloster bolteae GCF_000154365,Ruminococcus_B gnavus TF01-20-2,0.4537,pos,0.4537,0,0
Faecalimonas phoceensis 8080_1_69,Ruminococcus_B gnavus TF01-20-2,0.6584,pos,0.6584,0,0
Faecalimonas phoceensis AM23-10LB,Ruminococcus_B gnavus TF01-20-2,0.50855,pos,0.50855,0,0
Faecalimonas phoceensis AM97-06,Ruminococcus_B gnavus TF01-20-2,0.59189,pos,0.59189,0,0
Faecalimonas phoceensis GCA_000156035,Ruminococcus_B gnavus TF01-20-2,0.55402,pos,0.55402,0,0
Faecalimonas phoceensis GCA_013300945,Ruminococcus_B gnavus TF01-20-2,0.39978,pos,0.39978,0,0
Faecalimonas phoceensis GCA_900104635,Ruminococcus_B gnavus TF01-20-2,0.60424,pos,0.60424,0,0
Faecalimonas phoceensis GCA_902167955,Ruminococcus_B gnavus TF01-20-2,0.50922,pos,0.50922,0,0
Faecalimonas phoceensis LG100-32,Ruminococcus_B gnavus TF01-20-2,0.52802,pos,0.52802,0,0
Faecalimonas phoceensis OF02-4LB,Ruminococcus_B gnavus TF01-20-2,0.50839,pos,0.50839,0,0
Faecalimonas sp. AM94-10pH9A,Ruminococcus_B gnavus TF01-20-2,0.58671,pos,0.58671,0,0
Faecalimonas umbilicata AF94-35M2BA,Ruminococcus_B gnavus TF01-20-2,0.41767,pos,0.41767,0,0
Lachnospira eligens_A AF18-47,Ruminococcus_B gnavus TF01-20-2,0.3176,neg,-0.3176,0,0
Lachnospira eligens_A AF42-3BH,Ruminococcus_B gnavus TF01-20-2,0.33184,neg,-0.33184,0,0
Lachnospira eligens_A AF45-13BH,Ruminococcus_B gnavus TF01-20-2,0.31512,neg,-0.31512,0,0
Lachnospira eligens_A AM14-19,Ruminococcus_B gnavus TF01-20-2,0.33904,neg,-0.33904,0,0
Lachnospira eligens_A AM32-2AC,Ruminococcus_B gnavus TF01-20-2,0.30937,neg,-0.30937,0,0
Lachnospira eligens_A AM48-8,Ruminococcus_B gnavus TF01-20-2,0.32077,neg,-0.32077,0,0
Lachnospira eligens_A GCA_001405395,Ruminococcus_B gnavus TF01-20-2,0.30632,neg,-0.30632,0,0
Lachnospira sp. AM49-13BH,Ruminococcus_B gnavus TF01-20-2,0.30204,neg,-0.30204,0,0
Muricomes sp. GCA_009663665,Ruminococcus_B gnavus TF01-20-2,0.36181,pos,0.36181,0,0
Oribacterium parvum GCA_000277505,Ruminococcus_B gnavus TF01-20-2,0.30371,pos,0.30371,0,0
Ruminococcus_B gnavus AF13-14A,Ruminococcus_B gnavus TF01-20-2,0.86267,pos,0.86267,0,0
Ruminococcus_B gnavus AF19-16AC,Ruminococcus_B gnavus TF01-20-2,0.84188,pos,0.84188,0,0
Ruminococcus_B gnavus AF24-23LB,Ruminococcus_B gnavus TF01-20-2,0.87564,pos,0.87564,0,0
Ruminococcus_B gnavus AF27-4BH,Ruminococcus_B gnavus TF01-20-2,0.8722,pos,0.8722,0,0
Ruminococcus_B gnavus AF33-12,Ruminococcus_B gnavus TF01-20-2,0.79568,pos,0.79568,0,0
Ruminococcus_B gnavus AF34-4BH,Ruminococcus_B gnavus TF01-20-2,0.84172,pos,0.84172,0,0
Ruminococcus_B gnavus AM10-1A,Ruminococcus_B gnavus TF01-20-2,0.84749,pos,0.84749,0,0
Ruminococcus_B gnavus AM12-54,Ruminococcus_B gnavus TF01-20-2,0.8646,pos,0.8646,0,0
Ruminococcus_B gnavus AM13-39,Ruminococcus_B gnavus TF01-20-2,0.84924,pos,0.84924,0,0
Ruminococcus_B gnavus AM17-51,Ruminococcus_B gnavus TF01-20-2,0.83104,pos,0.83104,0,0
Ruminococcus_B gnavus AM21-18,Ruminococcus_B gnavus TF01-20-2,0.81072,pos,0.81072,0,0
Ruminococcus_B gnavus AM21-41,Ruminococcus_B gnavus TF01-20-2,0.80323,pos,0.80323,0,0
Ruminococcus_B gnavus AM22-7AC,Ruminococcus_B gnavus TF01-20-2,0.85558,pos,0.85558,0,0
Ruminococcus_B gnavus AM25-19,Ruminococcus_B gnavus TF01-20-2,0.77197,pos,0.77197,0,0
Ruminococcus_B gnavus AM25-21,Ruminococcus_B gnavus TF01-20-2,0.74506,pos,0.74506,0,0
Ruminococcus_B gnavus AM27-32,Ruminococcus_B gnavus TF01-20-2,0.85748,pos,0.85748,0,0
Ruminococcus_B gnavus AM32-6,Ruminococcus_B gnavus TF01-20-2,0.79595,pos,0.79595,0,0
Ruminococcus_B gnavus AM38-12,Ruminococcus_B gnavus TF01-20-2,0.86714,pos,0.86714,0,0
Ruminococcus_B gnavus AM51-4BH,Ruminococcus_B gnavus TF01-20-2,0.85398,pos,0.85398,0,0
Ruminococcus_B gnavus AM97-54,Ruminococcus_B gnavus TF01-20-2,0.87908,pos,0.87908,0,0
Ruminococcus_B gnavus GCA_000218465,Ruminococcus_B gnavus TF01-20-2,0.90498,pos,0.90498,0,0
Acetatifactor intestinalis AF22-6AC,Ruminococcus_B gnavus TM04-16,0.44471,neg,-0.44471,0,0
Acetatifactor sp. 13470_2_92,Ruminococcus_B gnavus TM04-16,0.36511,neg,-0.36511,0,0
Acetatifactor sp. AF34-10BH,Ruminococcus_B gnavus TM04-16,0.34471,neg,-0.34471,0,0
Acetatifactor sp. AF36-18BH,Ruminococcus_B gnavus TM04-16,0.35034,neg,-0.35034,0,0
Acetatifactor sp. AF46-9NS,Ruminococcus_B gnavus TM04-16,0.32573,neg,-0.32573,0,0
Acetatifactor sp. AM34-9AC,Ruminococcus_B gnavus TM04-16,0.38218,neg,-0.38218,0,0
Acetatifactor sp. GCA_003584705,Ruminococcus_B gnavus TM04-16,0.34878,neg,-0.34878,0,0
Acetatifactor sp. TF08-15,Ruminococcus_B gnavus TM04-16,0.35328,neg,-0.35328,0,0
Acetatifactor sp. TM11-1A,Ruminococcus_B gnavus TM04-16,0.3577,neg,-0.3577,0,0
