feature-1,feature-2,|r|,ng,r_value,fdr_p_value,raw_p_value
Choladocola sp. 21673_4_3,Wujia chipingensis AF15-49,0.53673,pos,0.53673,0,0
Choladocola sp. AF90S-01pH9BA,Wujia chipingensis AF15-49,0.52053,pos,0.52053,0,0
Choladocola sp. OM08-6BH,Wujia chipingensis AF15-49,0.45852,pos,0.45852,0,0
Clostridium_Q fessum AF27-5AA,Wujia chipingensis AF15-49,0.3535,pos,0.3535,0,0
Clostridium_Q fessum AM18-55-r,Wujia chipingensis AF15-49,0.45506,pos,0.45506,0,0
Coprococcus eutactus_A GCA_001404315,Wujia chipingensis AF15-49,0.31535,pos,0.31535,0,0
Coprococcus eutactus_A GCA_001404675,Wujia chipingensis AF15-49,0.33392,pos,0.33392,0,0
Copromonas sp. AF58-5ACA,Wujia chipingensis AF15-49,0.37604,pos,0.37604,0,0
Eisenbergiella sp. 14207_7_45,Wujia chipingensis AF15-49,0.36529,pos,0.36529,0,0
Eisenbergiella sp. 18048_1_69,Wujia chipingensis AF15-49,0.32732,pos,0.32732,0,0
Eisenbergiella sp. AF16-15,Wujia chipingensis AF15-49,0.38864,pos,0.38864,0,0
Eisenbergiella sp. AF36-19BH,Wujia chipingensis AF15-49,0.3513,pos,0.3513,0,0
Eisenbergiella sp. AM46-4BH,Wujia chipingensis AF15-49,0.42879,pos,0.42879,0,0
Eisenbergiella sp. TM09-10,Wujia chipingensis AF15-49,0.33205,pos,0.33205,0,0
Enterocloster bolteae AF27-9,Wujia chipingensis AF15-49,0.43053,pos,0.43053,0,0
Eubacterium_F sp. AF37-5,Wujia chipingensis AF15-49,0.3344,pos,0.3344,0,0
Eubacterium_F sp. AM53-6,Wujia chipingensis AF15-49,0.35413,pos,0.35413,0,0
Eubacterium_G ventriosum AM32-23AC,Wujia chipingensis AF15-49,0.37247,pos,0.37247,0,0
Eubacterium_G ventriosum AM42-30,Wujia chipingensis AF15-49,0.38761,pos,0.38761,0,0
Eubacterium_G ventriosum AM43-2,Wujia chipingensis AF15-49,0.37736,pos,0.37736,0,0
Hominisplanchenecus faecis 21673_4_37,Wujia chipingensis AF15-49,0.50539,pos,0.50539,0,0
Hominisplanchenecus faecis AM100_B13A,Wujia chipingensis AF15-49,0.51082,pos,0.51082,0,0
Hominisplanchenecus faecis OF27-8pH10A,Wujia chipingensis AF15-49,0.51193,pos,0.51193,0,0
Lachnospira eligens_A AF18-47,Wujia chipingensis AF15-49,0.3386,pos,0.3386,0,0
Lachnospira eligens_A AF35-21,Wujia chipingensis AF15-49,0.3782,pos,0.3782,0,0
Lachnospira eligens_A AM37-3BH,Wujia chipingensis AF15-49,0.33061,pos,0.33061,0,0
Lachnospira eligens_A AM48-8,Wujia chipingensis AF15-49,0.34748,pos,0.34748,0,0
Lachnospira eligens_A GCA_009680455,Wujia chipingensis AF15-49,0.35107,pos,0.35107,0,0
Lachnospira eligens_A GCA_015559345,Wujia chipingensis AF15-49,0.32691,pos,0.32691,0,0
Lachnospiraceae gen. 13414_6_70,Wujia chipingensis AF15-49,0.37436,pos,0.37436,0,0
Lachnospiraceae gen. 1715004.3,Wujia chipingensis AF15-49,0.41334,pos,0.41334,0,0
Lachnospiraceae gen. AF02-12,Wujia chipingensis AF15-49,0.32343,pos,0.32343,0,0
Lachnospiraceae gen. AF12-17LB,Wujia chipingensis AF15-49,0.43493,pos,0.43493,0,0
Lachnospiraceae gen. AF15-21,Wujia chipingensis AF15-49,0.41471,pos,0.41471,0,0
Lachnospiraceae gen. AF20-18LB,Wujia chipingensis AF15-49,0.41117,pos,0.41117,0,0
Lachnospiraceae gen. AF25-13AC,Wujia chipingensis AF15-49,0.34955,pos,0.34955,0,0
Lachnospiraceae gen. AF34-16,Wujia chipingensis AF15-49,0.37904,pos,0.37904,0,0
Lachnospiraceae gen. AF42-8,Wujia chipingensis AF15-49,0.42068,pos,0.42068,0,0
Lachnospiraceae gen. AF54-6pH10A,Wujia chipingensis AF15-49,0.39522,pos,0.39522,0,0
Lachnospiraceae gen. AF75-08pH9A,Wujia chipingensis AF15-49,0.4209,pos,0.4209,0,0
Lachnospiraceae gen. AF88-01pH10A,Wujia chipingensis AF15-49,0.43747,pos,0.43747,0,0
Lachnospiraceae gen. GCA_900066985,Wujia chipingensis AF15-49,0.43063,pos,0.43063,0,0
Mediterraneibacter faecis AM16-34,Wujia chipingensis AF15-49,0.33265,pos,0.33265,0,0
Mediterraneibacter lactaris AM09-9,Wujia chipingensis AF15-49,0.42359,pos,0.42359,0,0
Mediterraneibacter lactaris TF11-7,Wujia chipingensis AF15-49,0.30096,pos,0.30096,0,0
Pararoseburia lenta AM51-8,Wujia chipingensis AF15-49,0.4515,pos,0.4515,0,0
Pararoseburia lenta GCA_014287435,Wujia chipingensis AF15-49,0.47456,pos,0.47456,0,0
Roseburia intestinalis GCA_009718345,Wujia chipingensis AF15-49,0.30771,pos,0.30771,0,0
Roseburia inulinivorans AF24-4,Wujia chipingensis AF15-49,0.37312,pos,0.37312,0,0
Roseburia inulinivorans AF28-15,Wujia chipingensis AF15-49,0.37256,pos,0.37256,0,0
Roseburia inulinivorans AM42-1AC,Wujia chipingensis AF15-49,0.36187,pos,0.36187,0,0
Roseburia inulinivorans GCA_001406675,Wujia chipingensis AF15-49,0.32233,pos,0.32233,0,0
Acetatifactor intestinalis 13414_6_67,Wujia chipingensis AF23-8,0.36177,pos,0.36177,0,0
Acetatifactor intestinalis 20287_6_17,Wujia chipingensis AF23-8,0.38125,pos,0.38125,0,0
Acetatifactor intestinalis AF22-6AC,Wujia chipingensis AF23-8,0.36212,pos,0.36212,0,0
Acetatifactor intestinalis AM59-13,Wujia chipingensis AF23-8,0.38918,pos,0.38918,0,0
Acetatifactor intestinalis GCA_014337175,Wujia chipingensis AF23-8,0.39266,pos,0.39266,0,0
Acetatifactor intestinalis OM08-11AC,Wujia chipingensis AF23-8,0.39168,pos,0.39168,0,0
Acetatifactor sp. AF34-10BH,Wujia chipingensis AF23-8,0.37072,pos,0.37072,0,0
Acetatifactor sp. AF36-18BH,Wujia chipingensis AF23-8,0.36524,pos,0.36524,0,0
Acetatifactor sp. AM34-9AC,Wujia chipingensis AF23-8,0.36354,pos,0.36354,0,0
Acetatifactor sp. GCA_003584705,Wujia chipingensis AF23-8,0.35956,pos,0.35956,0,0
Acetatifactor sp. TF08-15,Wujia chipingensis AF23-8,0.36763,pos,0.36763,0,0
Acetatifactor sp. TM11-1A,Wujia chipingensis AF23-8,0.37426,pos,0.37426,0,0
Agathobacter sp. 20427_4_23,Wujia chipingensis AF23-8,0.36434,pos,0.36434,0,0
Bariatricus comes GCA_013301565,Wujia chipingensis AF23-8,0.37065,pos,0.37065,0,0
Butyribacter huaianensis GCA_014384985,Wujia chipingensis AF23-8,0.42624,pos,0.42624,0,0
Butyribacter intestini AF34-13,Wujia chipingensis AF23-8,0.38477,pos,0.38477,0,0
Butyribacter intestini AF67-21pH9TA,Wujia chipingensis AF23-8,0.36345,pos,0.36345,0,0
Butyribacter intestini AF81-08TA,Wujia chipingensis AF23-8,0.47605,pos,0.47605,0,0
Butyribacter intestini AM27-31LB,Wujia chipingensis AF23-8,0.41624,pos,0.41624,0,0
Butyribacter intestini TF01-11,Wujia chipingensis AF23-8,0.42889,pos,0.42889,0,0
Butyribacter sp. AM49-4BH,Wujia chipingensis AF23-8,0.35091,pos,0.35091,0,0
Butyribacter sp. AM53-13BH,Wujia chipingensis AF23-8,0.43311,pos,0.43311,0,0
Butyribacter sp. AM59-24XD,Wujia chipingensis AF23-8,0.36732,pos,0.36732,0,0
Choladocola sp. AF90S-01pH9BA,Wujia chipingensis AF23-8,0.34378,pos,0.34378,0,0
Choladocola sp. OM08-6BH,Wujia chipingensis AF23-8,0.31865,pos,0.31865,0,0
Clostridium_Q fessum AM18-55-r,Wujia chipingensis AF23-8,0.32676,pos,0.32676,0,0
Coprococcus eutactus_A GCA_001404315,Wujia chipingensis AF23-8,0.4197,pos,0.4197,0,0
Coprococcus eutactus_A GCA_001404675,Wujia chipingensis AF23-8,0.48688,pos,0.48688,0,0
Copromonas sp. AF58-5ACA,Wujia chipingensis AF23-8,0.43741,pos,0.43741,0,0
Enterocloster bolteae AF27-9,Wujia chipingensis AF23-8,0.36505,pos,0.36505,0,0
Eubacterium_F sp. AM53-6,Wujia chipingensis AF23-8,0.37995,pos,0.37995,0,0
Eubacterium_G ventriosum AM32-23AC,Wujia chipingensis AF23-8,0.35352,pos,0.35352,0,0
Eubacterium_G ventriosum AM42-30,Wujia chipingensis AF23-8,0.3439,pos,0.3439,0,0
Eubacterium_G ventriosum AM43-2,Wujia chipingensis AF23-8,0.31327,pos,0.31327,0,0
Hominisplanchenecus faecis 21673_4_37,Wujia chipingensis AF23-8,0.43455,pos,0.43455,0,0
Hominisplanchenecus faecis AM100_B13A,Wujia chipingensis AF23-8,0.44105,pos,0.44105,0,0
Hominisplanchenecus faecis OF27-8pH10A,Wujia chipingensis AF23-8,0.39208,pos,0.39208,0,0
Lachnospira eligens_A AF35-21,Wujia chipingensis AF23-8,0.31629,pos,0.31629,0,0
Lachnospiraceae gen. 13414_6_70,Wujia chipingensis AF23-8,0.3277,pos,0.3277,0,0
Lachnospiraceae gen. AF15-21,Wujia chipingensis AF23-8,0.35827,pos,0.35827,0,0
Lachnospiraceae gen. AF20-18LB,Wujia chipingensis AF23-8,0.40877,pos,0.40877,0,0
Lachnospiraceae gen. AF34-16,Wujia chipingensis AF23-8,0.34284,pos,0.34284,0,0
Lachnospiraceae gen. AF42-8,Wujia chipingensis AF23-8,0.39102,pos,0.39102,0,0
Lachnospiraceae gen. AF54-6pH10A,Wujia chipingensis AF23-8,0.3387,pos,0.3387,0,0
Lachnospiraceae gen. AF75-08pH9A,Wujia chipingensis AF23-8,0.3274,pos,0.3274,0,0
Lachnospiraceae gen. AF88-01pH10A,Wujia chipingensis AF23-8,0.36803,pos,0.36803,0,0
Pararoseburia lenta AM51-8,Wujia chipingensis AF23-8,0.42371,pos,0.42371,0,0
Pararoseburia lenta GCA_014287435,Wujia chipingensis AF23-8,0.41199,pos,0.41199,0,0
Roseburia hominis AF22-12AC,Wujia chipingensis AF23-8,0.32732,pos,0.32732,0,0
Roseburia hominis GCA_000225345,Wujia chipingensis AF23-8,0.31274,pos,0.31274,0,0
Roseburia intestinalis GCA_009718345,Wujia chipingensis AF23-8,0.30178,pos,0.30178,0,0
Roseburia inulinivorans 18048_2_58,Wujia chipingensis AF23-8,0.33125,pos,0.33125,0,0
Roseburia inulinivorans AF24-4,Wujia chipingensis AF23-8,0.34796,pos,0.34796,0,0
Roseburia inulinivorans AF28-15,Wujia chipingensis AF23-8,0.34415,pos,0.34415,0,0
Roseburia inulinivorans AM42-1AC,Wujia chipingensis AF23-8,0.33335,pos,0.33335,0,0
Roseburia inulinivorans GCA_001406675,Wujia chipingensis AF23-8,0.32183,pos,0.32183,0,0
Wujia chipingensis AF15-49,Wujia chipingensis AF23-8,0.38047,pos,0.38047,0,0
Acetatifactor intestinalis 13414_6_67,Wujia chipingensis AF43-10,0.45551,pos,0.45551,0,0
Acetatifactor intestinalis 20287_6_17,Wujia chipingensis AF43-10,0.45968,pos,0.45968,0,0
Acetatifactor intestinalis AF22-6AC,Wujia chipingensis AF43-10,0.47813,pos,0.47813,0,0
Acetatifactor intestinalis AM59-13,Wujia chipingensis AF43-10,0.45242,pos,0.45242,0,0
Acetatifactor intestinalis GCA_014337175,Wujia chipingensis AF43-10,0.47162,pos,0.47162,0,0
Acetatifactor intestinalis OM08-11AC,Wujia chipingensis AF43-10,0.45934,pos,0.45934,0,0
Acetatifactor sp. AF34-10BH,Wujia chipingensis AF43-10,0.47102,pos,0.47102,0,0
Acetatifactor sp. AF36-18BH,Wujia chipingensis AF43-10,0.44032,pos,0.44032,0,0
Acetatifactor sp. AM34-9AC,Wujia chipingensis AF43-10,0.47493,pos,0.47493,0,0
Acetatifactor sp. GCA_003584705,Wujia chipingensis AF43-10,0.43586,pos,0.43586,0,0
Acetatifactor sp. TF08-15,Wujia chipingensis AF43-10,0.44499,pos,0.44499,0,0
Acetatifactor sp. TM11-1A,Wujia chipingensis AF43-10,0.44694,pos,0.44694,0,0
Agathobacter rectalis 12718_7_53,Wujia chipingensis AF43-10,0.31183,pos,0.31183,0,0
Agathobacter rectalis 18048_2_75,Wujia chipingensis AF43-10,0.32591,pos,0.32591,0,0
Agathobacter rectalis AF25-15,Wujia chipingensis AF43-10,0.32999,pos,0.32999,0,0
Agathobacter rectalis AF36-2BH,Wujia chipingensis AF43-10,0.30063,pos,0.30063,0,0
Agathobacter rectalis AF67-03PH9,Wujia chipingensis AF43-10,0.31105,pos,0.31105,0,0
Agathobacter rectalis AM48-7,Wujia chipingensis AF43-10,0.32164,pos,0.32164,0,0
Agathobacter rectalis GCA_001404855,Wujia chipingensis AF43-10,0.30847,pos,0.30847,0,0
Agathobacter rectalis GCA_013300625,Wujia chipingensis AF43-10,0.31138,pos,0.31138,0,0
Agathobacter rectalis GCA_015669665,Wujia chipingensis AF43-10,0.30342,pos,0.30342,0,0
Agathobacter rectalis GCA_018784725,Wujia chipingensis AF43-10,0.34333,pos,0.34333,0,0
Agathobacter sp. 20427_4_23,Wujia chipingensis AF43-10,0.42186,pos,0.42186,0,0
Bariatricus comes GCA_013301565,Wujia chipingensis AF43-10,0.35684,pos,0.35684,0,0
Butyribacter huaianensis GCA_014384985,Wujia chipingensis AF43-10,0.52294,pos,0.52294,0,0
Butyribacter intestini AF34-13,Wujia chipingensis AF43-10,0.3537,pos,0.3537,0,0
Butyribacter intestini AF67-21pH9TA,Wujia chipingensis AF43-10,0.4304,pos,0.4304,0,0
Butyribacter intestini AF81-08TA,Wujia chipingensis AF43-10,0.44692,pos,0.44692,0,0
Butyribacter intestini AM27-31LB,Wujia chipingensis AF43-10,0.39807,pos,0.39807,0,0
Butyribacter intestini TF01-11,Wujia chipingensis AF43-10,0.39767,pos,0.39767,0,0
Butyribacter sp. AM49-4BH,Wujia chipingensis AF43-10,0.39237,pos,0.39237,0,0
Butyribacter sp. AM53-13BH,Wujia chipingensis AF43-10,0.45848,pos,0.45848,0,0
Butyribacter sp. AM59-24XD,Wujia chipingensis AF43-10,0.38845,pos,0.38845,0,0
Butyribacter sp. OM05-9BH,Wujia chipingensis AF43-10,0.33206,pos,0.33206,0,0
Choladocola sp. 21673_4_3,Wujia chipingensis AF43-10,0.33061,pos,0.33061,0,0
Choladocola sp. AF90S-01pH9BA,Wujia chipingensis AF43-10,0.4131,pos,0.4131,0,0
Choladocola sp. OM08-6BH,Wujia chipingensis AF43-10,0.31485,pos,0.31485,0,0
Clostridium_Q fessum AF27-5AA,Wujia chipingensis AF43-10,0.35459,pos,0.35459,0,0
Coprococcus eutactus_A GCA_001404315,Wujia chipingensis AF43-10,0.31904,pos,0.31904,0,0
Coprococcus eutactus_A GCA_001404675,Wujia chipingensis AF43-10,0.40389,pos,0.40389,0,0
Copromonas sp. AF58-5ACA,Wujia chipingensis AF43-10,0.32736,pos,0.32736,0,0
Eisenbergiella sp. AF16-15,Wujia chipingensis AF43-10,0.32288,pos,0.32288,0,0
Eisenbergiella sp. AF36-19BH,Wujia chipingensis AF43-10,0.30049,pos,0.30049,0,0
Eisenbergiella sp. AM46-4BH,Wujia chipingensis AF43-10,0.32836,pos,0.32836,0,0
Eisenbergiella sp. TM09-10,Wujia chipingensis AF43-10,0.31308,pos,0.31308,0,0
Enterocloster bolteae AF27-9,Wujia chipingensis AF43-10,0.32763,pos,0.32763,0,0
Eubacterium_F sp. AM53-6,Wujia chipingensis AF43-10,0.42656,pos,0.42656,0,0
Eubacterium_G ventriosum AM32-23AC,Wujia chipingensis AF43-10,0.38581,pos,0.38581,0,0
Eubacterium_G ventriosum AM42-30,Wujia chipingensis AF43-10,0.37275,pos,0.37275,0,0
Eubacterium_G ventriosum AM43-2,Wujia chipingensis AF43-10,0.34917,pos,0.34917,0,0
Hominisplanchenecus faecis 21673_4_37,Wujia chipingensis AF43-10,0.40529,pos,0.40529,0,0
Hominisplanchenecus faecis AM100_B13A,Wujia chipingensis AF43-10,0.37275,pos,0.37275,0,0
Hominisplanchenecus faecis OF27-8pH10A,Wujia chipingensis AF43-10,0.3641,pos,0.3641,0,0
Lachnospira eligens_A AF18-47,Wujia chipingensis AF43-10,0.30474,pos,0.30474,0,0
Lachnospira eligens_A AF35-21,Wujia chipingensis AF43-10,0.3128,pos,0.3128,0,0
Lachnospira eligens_A AM37-3BH,Wujia chipingensis AF43-10,0.33714,pos,0.33714,0,0
Lachnospiraceae gen. 13414_6_70,Wujia chipingensis AF43-10,0.39633,pos,0.39633,0,0
Lachnospiraceae gen. 1715004.3,Wujia chipingensis AF43-10,0.35239,pos,0.35239,0,0
Lachnospiraceae gen. AF02-12,Wujia chipingensis AF43-10,0.34417,pos,0.34417,0,0
Lachnospiraceae gen. AF12-17LB,Wujia chipingensis AF43-10,0.37571,pos,0.37571,0,0
Lachnospiraceae gen. AF15-21,Wujia chipingensis AF43-10,0.4394,pos,0.4394,0,0
Lachnospiraceae gen. AF20-18LB,Wujia chipingensis AF43-10,0.41952,pos,0.41952,0,0
Lachnospiraceae gen. AF34-16,Wujia chipingensis AF43-10,0.46582,pos,0.46582,0,0
Lachnospiraceae gen. AF42-8,Wujia chipingensis AF43-10,0.4792,pos,0.4792,0,0
Lachnospiraceae gen. AF54-6pH10A,Wujia chipingensis AF43-10,0.42595,pos,0.42595,0,0
Lachnospiraceae gen. AF75-08pH9A,Wujia chipingensis AF43-10,0.44767,pos,0.44767,0,0
Lachnospiraceae gen. AF88-01pH10A,Wujia chipingensis AF43-10,0.41888,pos,0.41888,0,0
Lachnospiraceae gen. GCA_900066985,Wujia chipingensis AF43-10,0.32619,pos,0.32619,0,0
Mediterraneibacter faecis AM16-34,Wujia chipingensis AF43-10,0.31294,pos,0.31294,0,0
Pararoseburia lenta AM51-8,Wujia chipingensis AF43-10,0.39603,pos,0.39603,0,0
Pararoseburia lenta GCA_014287435,Wujia chipingensis AF43-10,0.43293,pos,0.43293,0,0
Roseburia hominis AF22-12AC,Wujia chipingensis AF43-10,0.30464,pos,0.30464,0,0
Roseburia hominis GCA_000225345,Wujia chipingensis AF43-10,0.30541,pos,0.30541,0,0
Roseburia intestinalis GCA_009718345,Wujia chipingensis AF43-10,0.30757,pos,0.30757,0,0
Roseburia inulinivorans 18048_2_58,Wujia chipingensis AF43-10,0.32716,pos,0.32716,0,0
Roseburia inulinivorans AF24-4,Wujia chipingensis AF43-10,0.34586,pos,0.34586,0,0
Roseburia inulinivorans AF28-15,Wujia chipingensis AF43-10,0.33619,pos,0.33619,0,0
Roseburia inulinivorans AM42-1AC,Wujia chipingensis AF43-10,0.37263,pos,0.37263,0,0
Roseburia inulinivorans GCA_001406675,Wujia chipingensis AF43-10,0.32098,pos,0.32098,0,0
Wujia chipingensis AF15-49,Wujia chipingensis AF43-10,0.40915,pos,0.40915,0,0
Wujia chipingensis AF23-8,Wujia chipingensis AF43-10,0.54867,pos,0.54867,0,0
Acetatifactor intestinalis 13414_6_67,Wujia chipingensis AM42-36,0.46398,pos,0.46398,0,0
Acetatifactor intestinalis 20287_6_17,Wujia chipingensis AM42-36,0.49522,pos,0.49522,0,0
Acetatifactor intestinalis AF22-6AC,Wujia chipingensis AM42-36,0.4862,pos,0.4862,0,0
Acetatifactor intestinalis AM59-13,Wujia chipingensis AM42-36,0.51245,pos,0.51245,0,0
Acetatifactor intestinalis GCA_014337175,Wujia chipingensis AM42-36,0.50745,pos,0.50745,0,0
Acetatifactor intestinalis OM08-11AC,Wujia chipingensis AM42-36,0.49898,pos,0.49898,0,0
Acetatifactor sp. AF34-10BH,Wujia chipingensis AM42-36,0.48393,pos,0.48393,0,0
Acetatifactor sp. AF36-18BH,Wujia chipingensis AM42-36,0.49241,pos,0.49241,0,0
Acetatifactor sp. AM34-9AC,Wujia chipingensis AM42-36,0.48045,pos,0.48045,0,0
Acetatifactor sp. GCA_003584705,Wujia chipingensis AM42-36,0.48964,pos,0.48964,0,0
Acetatifactor sp. TF08-15,Wujia chipingensis AM42-36,0.49378,pos,0.49378,0,0
Acetatifactor sp. TM11-1A,Wujia chipingensis AM42-36,0.49095,pos,0.49095,0,0
Agathobacter faecis GCA_015550045,Wujia chipingensis AM42-36,0.36511,pos,0.36511,0,0
Agathobacter rectalis 12718_7_53,Wujia chipingensis AM42-36,0.3903,pos,0.3903,0,0
Agathobacter rectalis 18048_2_75,Wujia chipingensis AM42-36,0.3398,pos,0.3398,0,0
Agathobacter rectalis AF06-19,Wujia chipingensis AM42-36,0.39736,pos,0.39736,0,0
Agathobacter rectalis AF17-27,Wujia chipingensis AM42-36,0.39732,pos,0.39732,0,0
Agathobacter rectalis AF25-15,Wujia chipingensis AM42-36,0.42401,pos,0.42401,0,0
Agathobacter rectalis AF36-2BH,Wujia chipingensis AM42-36,0.39814,pos,0.39814,0,0
Agathobacter rectalis AF67-03PH9,Wujia chipingensis AM42-36,0.41574,pos,0.41574,0,0
Agathobacter rectalis AM31-7AC,Wujia chipingensis AM42-36,0.3996,pos,0.3996,0,0
Agathobacter rectalis AM48-7,Wujia chipingensis AM42-36,0.41166,pos,0.41166,0,0
Agathobacter rectalis GCA_001404855,Wujia chipingensis AM42-36,0.3924,pos,0.3924,0,0
Agathobacter rectalis GCA_001406835,Wujia chipingensis AM42-36,0.39151,pos,0.39151,0,0
Agathobacter rectalis GCA_008123415,Wujia chipingensis AM42-36,0.43165,pos,0.43165,0,0
Agathobacter rectalis GCA_013300625,Wujia chipingensis AM42-36,0.37718,pos,0.37718,0,0
Agathobacter rectalis GCA_013303775,Wujia chipingensis AM42-36,0.40737,pos,0.40737,0,0
Agathobacter rectalis GCA_013303845,Wujia chipingensis AM42-36,0.34983,pos,0.34983,0,0
Agathobacter rectalis GCA_015551295,Wujia chipingensis AM42-36,0.37559,pos,0.37559,0,0
Agathobacter rectalis GCA_015553565,Wujia chipingensis AM42-36,0.37405,pos,0.37405,0,0
Agathobacter rectalis GCA_015557515,Wujia chipingensis AM42-36,0.38286,pos,0.38286,0,0
Agathobacter rectalis GCA_015669665,Wujia chipingensis AM42-36,0.415,pos,0.415,0,0
Agathobacter rectalis GCA_018784685,Wujia chipingensis AM42-36,0.35174,pos,0.35174,0,0
Agathobacter rectalis GCA_018784725,Wujia chipingensis AM42-36,0.40875,pos,0.40875,0,0
Agathobacter rectalis TM10-3,Wujia chipingensis AM42-36,0.36905,pos,0.36905,0,0
Agathobacter sp. 20427_4_23,Wujia chipingensis AM42-36,0.44704,pos,0.44704,0,0
Bariatricus comes GCA_013301565,Wujia chipingensis AM42-36,0.52288,pos,0.52288,0,0
Butyribacter huaianensis GCA_014384985,Wujia chipingensis AM42-36,0.53259,pos,0.53259,0,0
Butyribacter intestini AF34-13,Wujia chipingensis AM42-36,0.39789,pos,0.39789,0,0
Butyribacter intestini AF67-21pH9TA,Wujia chipingensis AM42-36,0.48092,pos,0.48092,0,0
Butyribacter intestini AF81-08TA,Wujia chipingensis AM42-36,0.50616,pos,0.50616,0,0
Butyribacter intestini AM27-31LB,Wujia chipingensis AM42-36,0.45706,pos,0.45706,0,0
Butyribacter intestini TF01-11,Wujia chipingensis AM42-36,0.41344,pos,0.41344,0,0
Butyribacter sp. AM49-4BH,Wujia chipingensis AM42-36,0.48484,pos,0.48484,0,0
Butyribacter sp. AM53-13BH,Wujia chipingensis AM42-36,0.53595,pos,0.53595,0,0
Butyribacter sp. AM59-24XD,Wujia chipingensis AM42-36,0.45876,pos,0.45876,0,0
Butyribacter sp. OM05-9BH,Wujia chipingensis AM42-36,0.37534,pos,0.37534,0,0
Choladocola sp. 21673_4_3,Wujia chipingensis AM42-36,0.40135,pos,0.40135,0,0
Choladocola sp. AF90S-01pH9BA,Wujia chipingensis AM42-36,0.47775,pos,0.47775,0,0
Choladocola sp. OM08-6BH,Wujia chipingensis AM42-36,0.41025,pos,0.41025,0,0
Clostridium_Q fessum AF27-5AA,Wujia chipingensis AM42-36,0.36832,pos,0.36832,0,0
Clostridium_Q fessum AM18-55-r,Wujia chipingensis AM42-36,0.44815,pos,0.44815,0,0
Coprococcus eutactus_A GCA_001404315,Wujia chipingensis AM42-36,0.42639,pos,0.42639,0,0
Coprococcus eutactus_A GCA_001404675,Wujia chipingensis AM42-36,0.4339,pos,0.4339,0,0
Copromonas sp. AF58-5ACA,Wujia chipingensis AM42-36,0.40819,pos,0.40819,0,0
Eisenbergiella sp. 14207_7_45,Wujia chipingensis AM42-36,0.33366,pos,0.33366,0,0
Eisenbergiella sp. 18048_1_69,Wujia chipingensis AM42-36,0.30123,pos,0.30123,0,0
Eisenbergiella sp. AF16-15,Wujia chipingensis AM42-36,0.37904,pos,0.37904,0,0
Eisenbergiella sp. AF36-19BH,Wujia chipingensis AM42-36,0.34582,pos,0.34582,0,0
Eisenbergiella sp. AM46-4BH,Wujia chipingensis AM42-36,0.40479,pos,0.40479,0,0
Eisenbergiella sp. TM09-10,Wujia chipingensis AM42-36,0.34525,pos,0.34525,0,0
Enterocloster bolteae AF27-9,Wujia chipingensis AM42-36,0.40414,pos,0.40414,0,0
Eubacterium_F sp. AF36-4,Wujia chipingensis AM42-36,0.32861,pos,0.32861,0,0
Eubacterium_F sp. AF37-5,Wujia chipingensis AM42-36,0.40542,pos,0.40542,0,0
Eubacterium_F sp. AM53-6,Wujia chipingensis AM42-36,0.3996,pos,0.3996,0,0
Eubacterium_G ventriosum AM32-23AC,Wujia chipingensis AM42-36,0.41672,pos,0.41672,0,0
Eubacterium_G ventriosum AM42-30,Wujia chipingensis AM42-36,0.4433,pos,0.4433,0,0
Eubacterium_G ventriosum AM43-2,Wujia chipingensis AM42-36,0.40685,pos,0.40685,0,0
Hominisplanchenecus faecis 21673_4_37,Wujia chipingensis AM42-36,0.54126,pos,0.54126,0,0
Hominisplanchenecus faecis AM100_B13A,Wujia chipingensis AM42-36,0.57701,pos,0.57701,0,0
Hominisplanchenecus faecis OF27-8pH10A,Wujia chipingensis AM42-36,0.45812,pos,0.45812,0,0
Lachnospira eligens_A AF18-47,Wujia chipingensis AM42-36,0.34658,pos,0.34658,0,0
Lachnospira eligens_A AF35-21,Wujia chipingensis AM42-36,0.36304,pos,0.36304,0,0
Lachnospira eligens_A AM37-3BH,Wujia chipingensis AM42-36,0.38272,pos,0.38272,0,0
